dbt ru"id","startTime","messageTime","matchState","sportType","name","type","parameters","status","mostBalancedLine","sgpEligable"
"f5f7845a-0984-3845-bdb6-57a7a5443c84","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Houkes, Max To Win A Set","away-to-win-a-set","[]","OPEN","False","False"
"65c71042-be62-3348-930a-1b560ff62cca","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Houkes, Max To Win Exactly One Set","away-to-win-exactly-one-set","[]","OPEN","False","False"
"cdc50de2-b0a2-3770-9623-2faa407b80e0","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Houkes, Max To Win Exactly Two Sets","away-to-win-exactly-two-sets","[]","OPEN","False","False"
"a6e05b78-b836-3509-b609-ea1508d4eecc","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","2nd Set 7th Game To Deuce","deuce-in-game","['2', '7']","OPEN","False","False"
"4ce50655-dd0e-3eee-8df9-bce25767beb4","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","2nd Set 7th Game 1st Point Winner","exact-game-point-in-set","['2', '7', '1']","OPEN","True","False"
"c68a82cd-8150-3102-9d80-e4273ff787e0","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","First 2 Points in 2nd Set 7th Game","first-game-points-in-set","['2', '7', '2']","OPEN","True","False"
"5a62d1ea-6d19-3077-a9bc-728610923604","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Game Spread","game-handicap","['0', '5.5']","OPEN","True","False"
"ae36c73d-4e11-3449-8703-19166b24e52d","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","2nd Set Game Spread ","game-handicap-in-set","['0', '2.5', '2']","OPEN","True","False"
"8f1dd7c3-6563-3f75-92d3-51b7bf9f891f","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","2nd Set 7th Game Winner","game-win","['2', '7']","OPEN","True","False"
"1c8b4b42-0d50-3112-a6e7-949f5c156950","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Total Games","games-more-less-than","['18.5']","OPEN","True","False"
"aa73a81f-1206-32cd-8277-6615439d8229","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Set Spread ","handicap","['0', '1.5']","OPEN","True","False"
"5ce4519b-c1de-33dc-be27-20fdae82971b","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Tabacco, Fausto To Win Exactly One Set","home-to-win-exactly-one-set","[]","OPEN","False","False"
"e64a3119-78a0-38c1-a75b-e136d38e6f67","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Tabacco, Fausto To Win Exactly Two Sets","home-to-win-exactly-two-sets","[]","OPEN","False","False"
"9c392b55-f633-336b-99c2-8c1944ab6e58","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","2nd Set 7th Game Winner + Score","other-games-score","['2', '7']","OPEN","False","False"
"9d487e5b-ed6b-34d9-9e5e-888ec0474559","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Correct Set Score","point-bet-2sets","[]","OPEN","False","False"
"98d689b5-1246-32ae-af96-25284f9f949e","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Total Sets","points-more-less-than","['2.5']","OPEN","True","False"
"f7053cff-28aa-3bcc-b54e-6cf566a856e8","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","2nd Set Total Games","section-games-more-less","['2', '9.5']","OPEN","True","False"
"fd65a833-6d53-3c3f-921d-152a8dcb03c3","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","2nd Set Winner","section-win","['2']","OPEN","True","False"
"ffcd8069-b22c-3b9f-9590-52a5f494c98c","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Moneyline","standard","[]","OPEN","True","False"
"ee9a78eb-eed1-390f-9420-91cff5ed8b0d","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Tabacco, Fausto Total Games","team-points-more-less","['1', '12.5']","OPEN","True","False"
"569cb9fb-eafa-3a45-a204-c3073c6da449","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Houkes, Max Total Games","team-points-more-less","['2', '6.5']","OPEN","True","False"
"53eed7f4-d2f9-3d4d-a807-e5a4c8bbf8f7","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Will There Be A Tie Break?","tie-break-in-match","[]","OPEN","False","False"
"c4cd0310-f0c8-33ad-b060-5f16a2f3d445","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Match Winner & Total Games ","winner-and-total","['18.5']","OPEN","False","False"
"07e2e332-4f4c-3e59-a8bd-5694d2177de4","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","2nd Set Correct Score","xth-set-correct-score","['2']","OPEN","False","False"
"0f94bd5d-ced7-360d-9736-753548e151a5","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","2nd Set 7th Game Exact Points","xth-set-game-x-exact-points","['2', '7']","OPEN","False","False"
"374efa13-a4da-3a68-b6cd-6a6a8d6ed422","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","2nd Set 7 Game Race To 2nd Point","xth-set-game-x-race-to-x-points","['2', '7', '2']","OPEN","True","False"
"a96837a4-73b1-3990-8042-0752e6d3e60c","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","2nd Set Race To 4 Games","xth-set-race-to-x-games","['2', '4']","OPEN","False","False"
"9600e8c3-57ea-3a62-b374-169f8b70db12","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","2nd Set Race To 5 Games","xth-set-race-to-x-games","['2', '5']","OPEN","True","False"
"d0119e5d-be4d-3b55-a3e7-c266117a1725","2024-04-29T10:30:00Z","2024-04-29T13:51:42.860Z","ONGOING","TENNIS","Will There Be A Tiebreak In The 2nd Set?","xth-set-will-there-be-a-tiebreak","['2']","OPEN","False","False"
"e46a6dce-eda0-36ed-b070-d6b51b03bdb2","2024-04-29T11:35:00Z","2024-04-29T13:52:05.735Z","ONGOING","TENNIS","3rd Set 6th Game 2nd Point Winner","exact-game-point-in-set","['3', '6', '2']","OPEN","True","False"
"8375e73b-ebd2-3f3e-bd42-15eafc1b0d40","2024-04-29T11:35:00Z","2024-04-29T13:52:05.735Z","ONGOING","TENNIS","3rd Set 6th Game 3rd Point Winner","exact-game-point-in-set","['3', '6', '3']","OPEN","False","False"
"b8499f9f-1927-38e9-b056-7e330f2717d7","2024-04-29T11:35:00Z","2024-04-29T13:52:05.735Z","ONGOING","TENNIS","3rd Set 6th Game 4th Point Winner","exact-game-point-in-set","['3', '6', '4']","OPEN","False","False"
"9f3b95ca-feb2-37c8-bee5-5baf3e428b3d","2024-04-29T11:35:00Z","2024-04-29T13:52:05.735Z","ONGOING","TENNIS","3rd Set 6th Game Winner","game-win","['3', '6']","OPEN","True","False"
"03d68801-9be3-3b3e-9200-e8b498cc16c6","2024-04-29T11:35:00Z","2024-04-29T13:52:05.735Z","ONGOING","TENNIS","Total Games","games-more-less-than","['35.5']","OPEN","True","False"
"17ad4841-f188-3190-8e1c-684f3a47c6d5","2024-04-29T11:35:00Z","2024-04-29T13:52:05.735Z","ONGOING","TENNIS","Moneyline","standard","[]","OPEN","True","False"
"3a656ce8-e584-3267-b940-b1eafa604bbb","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","Will Any Set Result in A Bagel? (6-0)","any-set-to-nil","[]","OPEN","False","False"
"8fc91b04-98e5-3133-b96d-f50443671dc2","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","3rd Set 2nd Game To Deuce","deuce-in-game","['3', '2']","OPEN","False","False"
"9ba001b2-dd42-325c-a761-847af66042f1","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","3rd Set 1st Game 4th Point Winner","exact-game-point-in-set","['3', '1', '4']","OPEN","True","False"
"dfa12b4c-bf86-39a9-b77f-9be52f751ea2","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","First 2 Points in 3rd Set 2nd Game","first-game-points-in-set","['3', '2', '2']","OPEN","True","False"
"2c12c321-1b1c-3de7-b410-54a858171968","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","Game Spread","game-handicap","['6.5', '0']","OPEN","True","False"
"541ab96c-ae30-3672-9983-50afc38ba51f","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","3rd Set 1st Game Winner","game-win","['3', '1']","OPEN","True","False"
"3fe92dd2-3a64-3b95-8511-76588db0c493","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","3rd Set 2nd Game Winner","game-win","['3', '2']","OPEN","False","False"
"1f6a228b-c440-3bd0-820c-e8635b9d807d","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","Total Games","games-more-less-than","['28.5']","OPEN","True","False"
"a5313dd3-3948-3414-b746-65e393926765","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","3rd Set 2nd Game Winner + Score","other-games-score","['3', '2']","OPEN","False","False"
"92381b68-a918-3f40-9644-d317604a7939","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","Moneyline","standard","[]","OPEN","True","False"
"12626e05-3345-3659-ab88-c8a04bd57043","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","Feistel, Gina Total Games","team-points-more-less","['1', '12.5']","OPEN","True","False"
"8ae17aae-317c-3761-9437-03614d6d5ac3","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","Barthel, Mona Total Games","team-points-more-less","['2', '17.5']","OPEN","True","False"
"753a1d49-14a9-386e-9068-5738c01d6ce5","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","3rd Set Correct Score","xth-set-correct-score","['3']","OPEN","False","False"
"559e88b5-7962-3253-bb47-52cccb3e9a49","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","3rd Set 2nd Game Exact Points","xth-set-game-x-exact-points","['3', '2']","OPEN","False","False"
"5a37440b-02a0-3e64-b8b3-cb150383817b","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","3rd Set 2 Game Race To 2nd Point","xth-set-game-x-race-to-x-points","['3', '2', '2']","OPEN","True","False"
"8b60b427-edc8-3235-ac54-a7ce8d0b8db7","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","3rd Set Race To 2 Games","xth-set-race-to-x-games","['3', '2']","OPEN","True","False"
"6b8c82be-68f7-3f49-b4f6-edeac56e4f76","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","3rd Set Race To 3 Games","xth-set-race-to-x-games","['3', '3']","OPEN","False","False"
"dc6e50f7-37b8-34e0-b5b1-efe1d7bb5789","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","3rd Set Race To 4 Games","xth-set-race-to-x-games","['3', '4']","OPEN","False","False"
"557127fb-ae58-3b87-91ef-99aa06425e32","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","3rd Set Race To 5 Games","xth-set-race-to-x-games","['3', '5']","OPEN","False","False"
"4c83d762-6130-321e-9b39-22713b2714bc","2024-04-29T11:55:00Z","2024-04-29T13:51:59.328Z","ONGOING","TENNIS","Will There Be A Tiebreak In The 3rd Set?","xth-set-will-there-be-a-tiebreak","['3']","OPEN","False","False"
"945cfcba-d414-308f-bc4f-f7d48c5f1db8","2024-04-29T12:00:00Z","2024-04-29T13:51:41.047Z","ONGOING","TENNIS","Moneyline","standard","[]","OPEN","True","False"
"3d43ece7-2e58-3eb3-a46c-7423d3133b4f","2024-04-29T12:00:00Z","2024-04-29T13:51:48.784Z","ONGOING","FOOTBALL","Next Goal (5)","next-point","['5']","OPEN","True","True"
"ae191eb2-5396-36a3-b799-6e4c708f179b","2024-04-29T12:00:00Z","2024-04-29T13:51:48.784Z","ONGOING","FOOTBALL","Total Goals","points-more-less-than","['4.5']","OPEN","False","True"
"41fbff31-b23b-3307-b576-508dd9d1581e","2024-04-29T12:00:00Z","2024-04-29T13:51:48.784Z","ONGOING","FOOTBALL","Moneyline","standard","[]","BLOCKED","False","True"
"cab6c9a4-9709-374b-a013-ea884c37d4d5","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Mozgaleva, Anastasia To Win A Set","away-to-win-a-set","[]","BLOCKED","False","False"
"89f8dafe-1e08-35fe-9bb1-227cfb0d89e1","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Mozgaleva, Anastasia To Win Exactly One Set","away-to-win-exactly-one-set","[]","BLOCKED","False","False"
"c353153d-0b58-32b5-9fb5-2ed91073519b","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Mozgaleva, Anastasia To Win Exactly Two Sets","away-to-win-exactly-two-sets","[]","BLOCKED","False","False"
"b3ed2b6b-fae8-3c1b-9392-ad15cf525300","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","1st Set & Match Winner","double-result-first-set-match","[]","BLOCKED","False","False"
"a953debf-bf02-3609-8130-cce28396de46","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Total Games","games-more-less-than","['22.5']","BLOCKED","True","False"
"00d9d6b6-53d9-3eeb-b1eb-d8de408dfd65","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Set Spread ","handicap","['0', '1.5']","BLOCKED","True","False"
"78c829c9-52ba-30c5-a66a-707bfaeb10d7","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Set Spread ","handicap","['1.5', '0']","BLOCKED","False","False"
"afa4803c-f6e1-336f-93d5-51e956b4844f","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Giessler, Elena Giovanna To Win A Set","home-to-win-a-set","[]","BLOCKED","False","False"
"135d817b-173f-364f-845d-b0fd90d7ffda","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Giessler, Elena Giovanna To Win Exactly One Set","home-to-win-exactly-one-set","[]","BLOCKED","False","False"
"360078ea-073f-3f6b-aeb7-542541f59da2","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Giessler, Elena Giovanna To Win Exactly Two Sets","home-to-win-exactly-two-sets","[]","BLOCKED","False","False"
"512d4728-7321-3424-b943-08b798bb90e6","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Exact Number of Sets Played","number-of-points","['sr:exact_sets:bestof:3']","BLOCKED","False","False"
"b005b9bf-c7ec-36cb-9f01-1af3f1ee4a67","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Correct Set Score","point-bet-2sets","[]","BLOCKED","False","False"
"8b594eb6-4ee6-3665-9857-cfb08edcd319","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Total Sets","points-more-less-than","['2.5']","BLOCKED","True","False"
"6ba99973-f324-337e-9388-2555cdf57b2e","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","1st Set Winner","section-win","['1']","BLOCKED","True","False"
"1473df95-46fa-3abe-82f9-6768c0bc34f4","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","2nd Set Winner","section-win","['2']","BLOCKED","True","False"
"af4d4421-16db-3712-b62a-ca115c30381e","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Moneyline","standard","[]","BLOCKED","True","False"
"aa733234-56d9-30a6-b9bd-fdc295958c45","2024-04-29T12:00:00Z","2024-04-29T13:21:30.079Z","INTERRUPTED","TENNIS","Match Winner & Total Games ","winner-and-total","['22.5']","BLOCKED","False","False"
"8af5d461-34c4-3bf2-bdf0-4e524480419f","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","Ruamrak, Pawinee To Win A Set","away-to-win-a-set","[]","OPEN","False","False"
"dcbbb248-cf4a-3f23-9b95-12ffd6d49186","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","Ruamrak, Pawinee To Win Exactly One Set","away-to-win-exactly-one-set","[]","OPEN","False","False"
"a389a527-c011-3563-a7de-b069747c6caf","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","Ruamrak, Pawinee To Win Exactly Two Sets","away-to-win-exactly-two-sets","[]","OPEN","False","False"
"d126108a-b276-326d-a05c-f673a314a0fd","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set 2nd Game To Deuce","deuce-in-game","['2', '2']","OPEN","False","False"
"d15c2961-d71e-3ca8-818c-2932104da4d8","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set 1st Game 2nd Point Winner","exact-game-point-in-set","['2', '1', '2']","OPEN","True","False"
"4867204f-7989-3cc2-8026-d542ed2dbf90","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","First 2 Points in 2nd Set 2nd Game","first-game-points-in-set","['2', '2', '2']","OPEN","True","False"
"0ad29cec-f495-3c81-8860-e0fa6c70d68c","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set Game Spread ","game-handicap-in-set","['1.5', '0', '2']","OPEN","True","False"
"05533cbb-87b8-3303-9956-8691cb23f563","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set 1st Game Winner","game-win","['2', '1']","OPEN","True","False"
"e7f9efef-bcc1-3879-a23f-a49460772a74","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set 2nd Game Winner","game-win","['2', '2']","OPEN","False","False"
"2dd50582-ccd2-37df-98c3-4da6839ef06e","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","Total Games","games-more-less-than","['21.5']","OPEN","True","False"
"9d22a53a-68c9-3a94-b45c-eaa47b5974fd","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","Set Spread ","handicap","['0', '1.5']","OPEN","True","False"
"7dddbe14-efd0-314d-bc7d-0b43b60c79ac","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","Rafailovic, Iva To Win Exactly One Set","home-to-win-exactly-one-set","[]","OPEN","False","False"
"a09df0e6-04a1-3bc6-83ab-04159fa22e57","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","Rafailovic, Iva To Win Exactly Two Sets","home-to-win-exactly-two-sets","[]","OPEN","False","False"
"7eb7a84f-ed59-3430-bb48-191156312f4c","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set 2nd Game Winner + Score","other-games-score","['2', '2']","OPEN","False","False"
"e09f5839-980f-30d9-93b3-ef1ef8a3d303","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","Correct Set Score","point-bet-2sets","[]","OPEN","False","False"
"84d2b334-9615-3564-9a43-7b29bf55bfbc","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","Total Sets","points-more-less-than","['2.5']","OPEN","True","False"
"d376a1f5-4761-3949-ad15-7fb3534f664a","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set Total Games","section-games-more-less","['2', '9.5']","OPEN","True","False"
"8d7b55a4-86be-37fe-955a-cb76617f68d4","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set Winner","section-win","['2']","OPEN","True","False"
"9bb2d3c6-39f9-3cd9-8c1c-0f3cdd7ee8fe","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","Moneyline","standard","[]","OPEN","True","False"
"aa2a710b-0b3a-3193-a092-8447a30dc8a0","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","Match Winner & Total Games ","winner-and-total","['21.5']","OPEN","False","False"
"7febac4b-2acc-3e31-8a73-ad0fa37adedc","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set Correct Score","xth-set-correct-score","['2']","OPEN","False","False"
"5a7200c4-e698-3d25-931c-da63f68ccd50","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set 2nd Game Exact Points","xth-set-game-x-exact-points","['2', '2']","OPEN","False","False"
"50768007-aca1-397d-a6da-399febe16649","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set 2 Game Race To 2nd Point","xth-set-game-x-race-to-x-points","['2', '2', '2']","OPEN","True","False"
"0631b2db-336b-3daa-8de9-deba0db36861","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set Race To 2 Games","xth-set-race-to-x-games","['2', '2']","OPEN","True","False"
"de3ca605-7448-3f1a-906e-e9c8f6f9d7d8","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set Race To 3 Games","xth-set-race-to-x-games","['2', '3']","OPEN","False","False"
"c6d80164-d274-3215-8844-eab70141560a","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set Race To 4 Games","xth-set-race-to-x-games","['2', '4']","OPEN","False","False"
"5dbb5a67-134e-3914-b14a-ad286190c630","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","2nd Set Race To 5 Games","xth-set-race-to-x-games","['2', '5']","OPEN","False","False"
"ae67ddc9-56e3-31e8-9da6-b76a98220e86","2024-04-29T12:25:00Z","2024-04-29T13:52:04.777Z","ONGOING","TENNIS","Will There Be A Tiebreak In The 2nd Set?","xth-set-will-there-be-a-tiebreak","['2']","OPEN","False","False"
"6368e6c8-e0e8-3d1f-95f3-b44907f39435","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","Zgola, Borys To Win A Set","away-to-win-a-set","[]","OPEN","False","False"
"6f20ce6d-a358-3a79-8697-7cc6e65b7c93","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","Zgola, Borys To Win Exactly One Set","away-to-win-exactly-one-set","[]","OPEN","False","False"
"6e4e231e-b55e-3433-83e0-022a9de4347e","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","Zgola, Borys To Win Exactly Two Sets","away-to-win-exactly-two-sets","[]","OPEN","False","False"
"f9b53acb-4a41-399e-b145-9b2f4dd5d10e","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","2nd Set 5th Game To Deuce","deuce-in-game","['2', '5']","OPEN","False","False"
"8b05a45c-e081-3180-924c-572bd88c1c5c","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","2nd Set 5th Game 1st Point Winner","exact-game-point-in-set","['2', '5', '1']","OPEN","True","False"
"f6ceb5a9-9c2b-3333-bee7-3c3e9b453f38","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","First 2 Points in 2nd Set 5th Game","first-game-points-in-set","['2', '5', '2']","OPEN","True","False"
"521852fd-6e98-36f1-9de1-50ec42fd1b74","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","2nd Set Game Spread ","game-handicap-in-set","['0', '1.5', '2']","OPEN","True","False"
"791047ce-b95a-3bac-8866-c5823899a448","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","2nd Set 5th Game Winner","game-win","['2', '5']","OPEN","True","False"
"13f6f627-0f0d-3d68-a486-5639ff81b618","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","Total Games","games-more-less-than","['16.5']","OPEN","True","False"
"2185dfe0-0320-3505-8a05-75eb659c7fee","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","Set Spread ","handicap","['0', '1.5']","OPEN","True","False"
"52f8c606-7988-3ae3-a293-c4a81a9908a1","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","Szymkowiak, Kacper To Win Exactly One Set","home-to-win-exactly-one-set","[]","OPEN","False","False"
"bac00670-0a89-3216-8e6d-c106ef2869ec","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","Szymkowiak, Kacper To Win Exactly Two Sets","home-to-win-exactly-two-sets","[]","OPEN","False","False"
"4b859877-0b47-338f-9369-0b4e433c808b","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","2nd Set 5th Game Winner + Score","other-games-score","['2', '5']","OPEN","False","False"
"c4abbb6d-cc11-3621-9b03-63c32bca18bd","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","Correct Set Score","point-bet-2sets","[]","OPEN","False","False"
"d52a5292-9e7c-3552-b56b-17311de11e76","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","Total Sets","points-more-less-than","['2.5']","OPEN","True","False"
"aeea6be4-36aa-3046-92c8-76afd74bb171","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","2nd Set Total Games","section-games-more-less","['2', '9.5']","OPEN","True","False"
"eec6c215-5d86-381d-8d40-c4031cb49136","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","2nd Set Winner","section-win","['2']","OPEN","True","False"
"5636682d-209a-3eca-ae61-0e225d67369d","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","Moneyline","standard","[]","OPEN","True","False"
"a525f448-6878-3ec2-8316-b813bded95d3","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","Match Winner & Total Games ","winner-and-total","['16.5']","OPEN","False","False"
"27ee3d06-4769-3787-b0d5-58dd3d208da0","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","2nd Set Correct Score","xth-set-correct-score","['2']","OPEN","False","False"
